company_number,charity_number
CE033038,1204072
CE032551,1203436
CE032872,1203852
CE031259,1201748
CE030653,1200980
CE033366,1204501
CS006350,SC052607
CE033915,1205213
CE033829,1205096
CE031434,1201985
CE033777,1205028
CE032533,1203405
CE031047,1201453
CE033547,1204741
CE031004,1201395
CE032204,1202989
CE031012,1201404
CE034089,1205447
CE032664,1203577
CE031694,1202333
CS006092,SC052243
CE031881,1202574
CE031295,1201798
CS006143,SC052288
CS006559,SC052884
CE032168,1202942
CE032181,1202957
CE032004,1202730
CE031629,1202252
CE031807,1202478
CE033229,1204331
CE031460,1202024
CE032534,1203408
CS006245,SC052446
CE033166,1204248
CE034092,1205450
CE033180,1204267
CE032716,1203640
CE031232,1201715
CE031476,1202047
CE032262,1203066
CE031353,1201879
CE031743,1202392
CS006193,SC052362
CS006524,SC052863
CE033327,1204453
CS006523,SC052864
CE030779,1200449
CS006136,SC052296
CS005987,SC052109
CS006412,SC052701
CS006334,SC052570
CE033648,1204862
CE030640,1200962
CE031470,1202039
CS006450,SC052738
CE033951,1205260
CE030488,1200788
CE030497,1200692
CS006564,SC052876
CE031351,1201875
CE030409,1200679
CE033838,1205108
CE030966,1201341
CE034064,1205414
CE033962,1205277
CE031519,1202102
CE030751,1200405
CE032707,1203625
CE030711,1201050
CE034042,1205381
CS006531,SC052855
CE033720,1204954
CE032344,1203168
CE033961,1205274
CE033065,1204108
CE033827,1205094
CE034028,1205360
CE032431,1203285
CE032577,1203470
CE032133,1202894
CE034013,1205343
CE031140,1201586
CS006479,SC052786
CE033427,1204579
CE031567,1202166
CE032400,1203246
CS006407,SC052680
CE030915,1201266
CE032875,1203858
CE032657,1203567
CS006346,SC001454
CS006189,SC052366
CS006544,SC052841
CE030386,1200649
CS005966,SC052072
CE032610,1203508
CE031734,0299975
CE034008,1205337
CS006155,SC052328
CE031747,1202396
CE032055,1202795
CE031526,1202110
CE031257,1201746
CE031258,1201747
CE031440,1201997
CE030526,1200820
CE030583,1200888
CE034053,1205401
CE034049,1205392
CE030419,1200702
CE032360,1203188
CE030886,1201225
CE033385,1204524
CE032952,1041661
CE032969,1041661
CS006322,SC052552
CE031436,1201987
CE032308,1203127
CS006225,SC052436
CE032072,1202816
CS006035,SC052177
CS005997,SC052125
CE030703,1201038
CE031576,1202190
CE033193,1204284
CE031906,1202607
CE030905,1201253
CE034120,1205485
CE032724,1203650
CE032215,1203002
CE031616,1202237
CE031689,1202324
CE032896,1203886
CS006533,SC052853
CE033292,1204407
CE030923,1201277
CE031174,1201633
CE033216,1204313
CE030890,1201230
CE033411,1204556
CE032753,1203687
CE030746,1201103
CE031945,1202653
CE030634,1200951
CE031341,1201865
CS006199,SC052354
CE031241,1201725
CE033894,1205185
CS005986,SC052112
CE033662,1204878
CS006016,SC052145
CE032428,1203283
CE032415,1203266
CE030973,1201352
CE034078,1205433
CE030841,1201161
CE032793,1203741
CS006551,SC052869
CE032908,1203903
CE032224,1203015
CE033855,1205129
CE033115,1204181
CE033936,1205241
CE031715,1202361
CE033266,1204377
CE032924,1203929
CE030425,1200708
CE030539,1200836
CE031753,1202405
CE032995,1204012
CE031361,1201887
CE033168,1204251
CE033751,1204999
CE030674,1201002
CE032121,1202881
CE031474,1202044
CE033997,1205323
CE031587,1202201
CE031045,1201451
CS006017,SC052144
CE032595,1203490
CS006472,SC052764
CE030925,1201279
CE033342,1204471
CE032638,1203539
CE032158,1202929
CE032186,1202964
CE033214,1204311
CE032732,1203660
CE030971,1201350
CS006249,SC052441
CS006211,SC052383
CS006505,SC052812
CE032292,1203104
CE032092,1202845
CE033425,1204576
CS006347,SC052611
CS006332,SC033157
CE031016,1201409
CE033185,1204274
CE032862,1203841
CE032496,1203364
CE033654,1204868
CE031308,1201824
CE030592,1200898
CE031672,1202294
CE032421,1203273
CE030906,1201255
CE032489,1203357
CE030845,1201166
CE033182,1204269
CE031267,1201759
CE030556,1200854
CE030548,1200847
CS005972,SC052097
CS006259,SC052456
CS006543,SC052842
CE030822,1201137
CE032751,1203684
CE033957,1205267
CE032488,1203356
CE033263,1204373
CE032054,1202794
CS006107,SC052259
CS006354,SC052603
CE031792,1202462
CE033550,1204744
CE032563,1203450
CS006394,SC052642
CE030436,1200724
CE030769,1200439
CS006478,SC052789
CE031301,1201805
CS006458,SC052758
CE031326,1201845
CE031790,1202460
CE031595,1202212
CE032602,1203498
CE030685,1201017
CE030404,1200671
CE032612,1203510
CE032105,1202863
CE032792,1203740
CE031504,1202084
CE033999,1205326
CE031109,1201551
CE030820,1201133
CE032362,1203190
CE032884,1203867
CE030945,1201316
CE030967,1201342
CE033580,1204781
CE032692,1173244
CS006260,SC052454
CS006184,SC052371
CE033650,1204880
CE031581,1202195
CE032741,1203672
CE034112,1205476
CE030618,1200930
CE033323,1204448
CE030567,1200870
CE032324,1203146
CE030564,1200867
CE031637,1202265
CE033262,1204372
CE033887,1205176
CE032028,1202759
CE031697,1202336
CE031583,1202197
CE033114,1204179
CE033568,1204766
CS006461,SC052751
CS006323,SC052549
CE034001,1205329
CS006062,SC052206
CE033500,1204677
CE030429,1200714
CE031774,1202438
CE030892,1201235
CE032623,1203522
CE033008,1204028
CE033123,1204191
CE032797,1203748
CE032780,1203724
CE031402,1201942
CE034088,1205446
CE033231,1204334
CE030378,1200635
CE033942,1205251
CE033322,1204446
CE031131,1201576
CE030728,1201077
CE030857,1201182
CE033510,1204688
CE031541,1202128
CE032704,1203621
CE034020,1205350
CE032958,1203972
CE031888,1202585
CS006528,SC052859
CE030514,1200808
CS006526,SC052861
CS006115,SC052287
CE031273,1201765
CE033041,1204077
CE033324,1204449
CE031065,1201471
CS006010,SC052131
CE033392,1204534
CE030825,1201141
CE033516,1204697
CE033101,1204161
CE031682,1202313
CE031430,1201978
CE031825,1202497
CE032002,1202727
CE031450,1202012
CE030804,1201110
CE030571,1200874
CE033113,1204177
CE033965,1205282
CE030641,1200963
CE031726,1202375
CE033160,1204242
CS006330,SC052541
CE031600,1202217
CE033841,1205111
CE031673,1202295
CE031758,1202414
CE032963,1203978
CE033754,1205002
CE032090,1202843
CS006530,SC052857
CE031490,1202063
CE030942,1201313
CE031003,1201393
CS006314,SC052538
CE032314,1203133
CE032078,1202829
CE033236,1204339
CE032553,1203439
CE032462,1203322
CE030955,1201329
CE032921,1203924
CE030558,1200856
CS006103,SC052264
CE031149,1201596
CS006160,SC052321
CE033988,1205311
CE031465,1202034
CE033948,1205257
CS006319,SC052555
CS006542,SC052843
CE030893,1201236
CE034009,1205338
CE032574,1203465
CE032658,1203569
CE033436,1204590
CE030832,1201152
CE030698,1201032
CE032503,1203374
CE031495,1202071
CS005998,SC052123
CE031851,1202530
CE030899,1201247
CE030562,1200862
CS006263,SC052482
CE030855,1201181
CE033549,1204743
CE030626,1200942
CE033488,1204654
CE033066,1204110
CE032920,1203923
CE033785,1205039
CE032071,1202815
CE033196,1204287
CE031799,1202469
CE033440,1204594
CE030458,1200753
CS006448,SC052741
CS006045,SC052196
CE033466,1204625
CS006219,SC052403
CE030464,1200760
CE032906,1203899
CE034098,1205457
CE032156,1202925
CE034006,1205335
CE033059,1204102
CS006124,SC052273
CE031652,1202284
CE032854,1203827
CE031760,1202416
CE032927,1203933
CE033429,1204581
CE033234,1204337
CE032051,1202791
CE030587,1200892
CE032406,1203255
CE031966,1202677
CE030752,1200408
CE031261,1201750
CE030399,1200664
CE031478,1202050
CE032125,1202885
CE032645,1203546
CS006320,SC052554
CE033369,1204504
CS006096,SC052239
CE030693,1201026
CE031631,1202255
CE033671,1204892
CE031963,1202674
CE033413,1204558
CE030913,1201264
CE030415,1200696
CE034019,1205349
CE031321,1201839
CE031907,1202610
CE032019,1202748
CE033021,1204044
CS006175,SC040819
CE031720,1202367
CE031833,1202506
CE031620,1202240
CE031328,1201849
CE030673,1201001
CE032622,1203521
CS006252,SC052438
CE033802,1205062
CE030394,1200658
CE033119,1204187
CE032091,1202844
CE034056,1205405
CE031282,1201780
CE033055,1204096
CE032632,1203531
CS006349,SC052609
CE033789,1205043
CS006272,SC017845
CE032267,1203071
CE032122,1202882
CE030851,1201176
CE030823,1201139
CS006443,SC052716
CE030702,1201037
CE031153,1201603
CE030487,1200787
CE034063,1205413
CE032357,1203184
CE033519,1204701
CE033029,1204059
CE030642,1200965
CE032946,1203958
CE033561,1204757
CE031729,1202378
CS006054,SC052184
CE031063,1201469
CE033493,1204666
CE032207,1202992
CE031281,1201779
CE034036,1205375
CE031553,1202141
CE031533,1202118
CE030402,1200669
CE034094,1205452
CE032059,1202802
CS006398,SC052666
CS006216,SC052410
CE030431,1200716
CE030907,1201256
CE032706,1203624
CE031856,1202540
CE033204,1204298
CE030561,1200861
CE030712,1201052
CE032514,1135980
CE032660,1203573
CE032776,1203720
CE033209,1204306
CE032493,1203361
CE032060,1202803
CE031116,1201558
CE033416,1204564
CE031354,1201880
CE033320,1204443
CE033622,1204831
CE030395,1200659
CE030465,1200761
CE033259,1204369
CE031287,1201786
CE031692,1202331
CE031630,1202254
CE032943,1203955
CE031883,1202577
CE033084,1204133
CE032261,1203065
CE032472,1203335
CE032356,1203183
CE033664,1204881
CE033639,1204852
CE030741,1006769
CE033571,1204769
CE033002,1204022
CE032798,1203749
CE032042,1202780
CE030615,1200926
CE034023,1205353
CE033037,1204071
CS006310,SC052527
CE032449,1203307
CS006284,SC052490
CE032828,1203789
CE030844,1201164
CE032470,1203332
CE033871,1205152
CE032155,1202923
CE032923,1203926
CE031381,1201915
CE033373,1204509
CE030842,1201162
CE032491,1203359
CE032043,1202782
CE031250,1201736
CE032680,1203597
CS006134,SC052298
CE032171,1202947
CE033173,1204258
CE031482,1202056
CE030706,1201042
CE033905,1205200
CE030607,1200918
CE031827,1202499
CS006388,SC052650
CE033019,1204039
CE031322,1201840
CE034102,1205464
CE032283,1203095
CE031160,1201613
CS006525,SC052862
CE032454,1203313
CE032625,1203524
CE031948,1202658
CE031497,1202074
CS006565,SC052899
CE032865,1203844
CE032760,1203699
CE031218,1201693
CE032777,1203721
CS006550,SC052870
CE031479,1202051
CE031922,1202627
CE030589,1200894
CE030432,1200719
CE031639,1202267
CE032341,1203165
CE030659,1200989
CE031796,1202466
CE034103,1205465
CS006570,SC052892
CE032587,1203480
CE031896,1202594
CE033161,1204243
CE030382,1200640
CE031243,1201727
CS005985,SC052114
CS006556,SC052887
CE032010,1202737
CE033270,1204381
CS006057,SC052215
CS006179,SC052376
CE031389,1201926
CE031685,1202316
CE032874,1203855
CE032859,1203835
CE033018,1204038
CS006247,SC052443
CE031325,1201843
CE031051,1201457
CE033345,1204475
CE033884,1205173
CE032698,1203614
CE031931,1202638
CE033116,1204182
CE033666,1204884
CE032529,1203401
CE032826,1203787
CE032377,1203216
CE031782,1202448
CE031040,1201445
CE032241,1203035
CE031623,1202244
CE033097,1204156
CE031886,1202581
CE033758,1205007
CE033793,1205052
CE033312,1204435
CE033792,1205049
CE032312,1203131
CE030508,1200800
CE031719,1202366
CE032393,1203237
CE032536,1203410
CS006266,SC052476
CE033790,1205044
CE033875,1205163
CE032560,1203447
CE033118,1204184
CE032528,1203400
CE032633,1203532
CE031360,1201886
CE032928,1203935
CE033408,1204553
CE033009,1204029
CE033010,1204030
CS006389,SC052649
CE033630,1204841
CS006210,SC052384
CE033787,1205041
CE033953,1205262
CE033592,1204794
CE031992,1202715
CE033912,1205209
CE032852,1203824
CE033359,326669
CE033357,0326669
CE033978,1205297
CE033151,1204228
CE032217,1203004
CE030695,1201028
CE033753,1205001
CE033625,1204834
CE031995,1202720
CE031578,1202192
CE031973,1202687
CE032690,1203609
CE033619,1204826
CE033308,1204431
CE030717,1201061
CE030970,1201348
CS006324,SC052548
CE032039,1202774
CE034039,1205378
CE032970,1150999
CE032953,1150999
CE031932,1202659
CS006453,SC052735
CE031383,1201918
CE030541,1200838
CE033903,1205195
CS006406,SC052681
CE030627,1200943
CE031853,1202532
CE032652,1203559
CE032185,1202962
CE030579,1200884
CE030710,1201049
CE032490,1203358
CE030511,1200804
CS006512,SC052830
CE033336,1204464
CS005984,SC052115
CE033899,1205191
CE032257,1203059
CE030687,1201019
CE033201,1204295
CE031624,1202246
CE031603,1202220
CE031563,1202160
CE033300,1204417
CE030683,1201014
CE032640,1203541
CE031112,1201554
CE030547,1200846
CS006298,SC052514
CS006337,SC052566
CE031998,1202723
CE032399,1203245
CE031186,1201651
CE033642,1204856
CE032366,1203195
CE033280,1204392
CE032189,1202967
CE032209,1202994
CE031596,1202213
CE031242,1201726
CE033735,1204980
CE030661,1200991
CE030543,1200841
CE033452,1204608
CE031915,1202619
CE031832,1202505
CE031193,1201662
CE033083,1204131
CE032722,1203647
CE032585,1203478
CS006221,SC052400
CE031284,1201782
CE032592,1203487
CE030829,1201149
CE031404,1201947
CE031141,1201587
CE032438,1203295
CE031390,1201927
CE030512,1200806
CE032096,1202850
CE033307,1204430
CE032711,1203634
CE033896,1205187
CE031240,1201724
CE031306,1201821
CE032971,1203984
CE032646,1203548
CE033219,1204318
CE033534,1204721
CE032843,1203814
CE033698,1204927
CS006305,SC052507
CE032882,1203865
CE030379,1200636
CS005971,SC052098
CE033743,1204991
CE031650,1202282
CE032685,1203603
CE033888,1205177
CE030740,1038957
CE031700,1202339
CE032675,1203591
CE030637,1200959
CE033979,1205298
CE031641,1202270
CE031028,1201426
CS006378,SC052633
CE031314,1201831
CE033945,1205254
CE031942,1202650
CE033681,1204906
CE031375,1201906
CE030989,1201376
CE033206,1204301
CE031627,1202250
CE030689,1201022
CS006111,SC052255
CE030864,1144958
CE030856,1144958
CS006403,SC052688
CS006138,SC052294
CS006489,SC052808
CS006430,SC052731
CS006048,SC052193
CE032962,1203977
CS006427,SC052705
CE034083,1205440
CE032516,1203385
CE031356,1201882
CE033609,1204812
CS006008,SC052133
CE031007,1201398
CE032619,1203518
CS006290,SC052484
CS006439,SC052720
CE033632,1204843
CS006217,SC052409
CE033649,1204863
CS005951,SC052063
CS006202,SC052394
CS006449,SC052740
CE032504,1203375
CS006126,SC052270
CE032139,1202901
CE034065,1205416
CE033589,1204790
CE031988,1202710
CS006036,SC052176
CE030665,1200993
CS006170,SC052335
CS006125,SC052272
CE032855,1203828
CE032218,1203005
CE033194,1204285
CS006367,SC052622
CE033438,1204592
CE031993,1202717
CE031283,1201781
CE033454,1204610
CE033620,1204829
CE032440,1203297
CE032346,1203170
CE032985,1203999
CE033267,1204379
CE032164,1202936
CE031787,1202455
CE030655,1200984
CE031344,1201868
CE030400,1200666
CE032989,1204006
CS006000,SC052121
CE032599,1203495
CE033449,1204605
CS006218,SC052407
CE030506,1200797
CE032016,1202747
CE032439,1203296
CE032726,1203652
CE033676,1204899
CE033608,1204811
CE033187,1204276
CE033615,1204820
CE031236,1201718
CE033491,1204663
CE031946,1202654
CE033051,1204091
CE030538,1200835
CS006517,SC052824
CE033078,1204124
CE030669,1200997
CE034118,1205483
CE031433,1201983
CE034116,1205481
CE031876,1202565
CE031491,1202064
CS006510,SC052832
CE030896,1201240
CE032150,1202918
CE032197,1202977
CE030777,1200447
CE033614,1204818
CE032483,1203348
CE033135,1204210
CE032041,1202777
CE032037,1202772
CE031538,1202125
CE032609,1203506
CE034032,1205365
CE033688,1204914
CE031722,1202369
CS006056,SC052216
CE031941,1202649
CS006089,SC052248
CE032904,1203895
CE031075,1201497
CE031670,1202292
CE031446,1202007
CE032708,1203628
CE033463,1204622
CS006447,SC052742
CE033476,1204637
CE031500,1202078
CE030509,1200801
CE030569,1200872
CE030591,1200897
CE033750,1204998
CE032093,1202846
CS006482,SC052783
CE032902,1203893
CE033442,1204596
CE032422,1203276
CE033462,1204621
CE033795,1205054
CE031118,1201560
CE033169,1204252
CE030998,1201384
CE033053,1204094
CE032965,1203980
CE032192,1202971
CE032997,1204015
CE031324,1201842
CE032427,1203282
CE030652,1200979
CE032484,1203350
CE031577,1202191
CE032988,1204005
CS006292,SC052521
CE031759,1202415
CE032298,1203115
CS006440,SC052719
CE032137,1202899
CE031233,1201716
CE032229,1203020
CS006385,SC052653
CE032182,1202958
CE031938,1202644
CE032752,1203685
CE032803,1203758
CE033847,1205120
CE032221,1203011
CE033852,1205126
CE032838,1203805
CE034110,1205474
CE031996,1202721
CE032521,1203392
CE033174,1204259
CE033448,1204604
CE033202,1204296
CE030806,1201112
CE031102,1201539
CE034071,1205425
CE032222,1203012
CE032130,1202891
CE033638,1204851
CS006424,SC052710
CE033244,1204349
CE031551,1202139
CE032629,1203528
CE031897,1202596
CE031064,1201470
CE032441,1203298
CE033611,1204815
CE032293,1203105
CE033371,1204506
CE030536,1200833
CE033465,1204624
CE031480,1202052
CE033545,1204734
CS006251,SC052439
CE031927,1202634
CE033191,1204282
CE032306,1203124
CE033272,1204383
CE033923,1205223
CE033435,1204589
CE031847,1202524
CE033947,1205256
CE032813,1203768
CS006268,SC052472
CE031696,1202335
CE033256,1204363
CE033520,1204702
CE032191,1202969
CE032901,1203892
CE032392,1203236
CE031315,1201832
CE032919,1203921
CE032774,1203717
CE033908,1205204
CE031203,1201676
CE031220,1201695
CE032836,1203802
CE033762,1205011
CE030933,1201292
CE030818,1201131
CE033302,1204420
CS006442,SC052717
CE033027,1204057
CE030737,1201090
CE031302,1201807
CE032893,1203881
CE030738,1201092
CE033006,1204026
CE031531,1202116
CE033197,1204288
CE031644,1202273
CE032437,1203294
CE031683,1202314
CE033982,1205303
CE031442,1201999
CE030954,1146525
CE031373,1201904
CE032674,1203590
CE032024,1202754
CE033741,1204989
CE031367,1201897
CE033980,1205299
CE032049,1202789
CS006234,SC052425
CE032272,1203077
CE032950,1203962
CE033686,1204913
CE032727,1203653
CE031870,1202557
CE033248,1204353
CE030946,1201317
CS006046,SC052195
CE033624,1204833
CE030521,1200814
CE034012,1205342
CE031599,1202216
CS005968,SC052070
CE032115,1202874
CE033210,1204307
CE032614,1203513
CE032541,1203420
CE030531,1200827
CS006162,SC052317
CE032851,1203823
CE030901,1201249
CE033159,1204240
CE031529,1202113
CE031021,1201415
CE030860,1201187
CE033540,1204730
CE033437,1204591
CE031615,1202236
CE033673,1204895
CE031458,1202022
CE033379,1204514
CE032131,1202892
CS006328,SC052543
CE033771,1205021
CE031674,1202296
CS006194,SC052361
CE033723,1204959
CE033080,1204128
CE033106,1204167
CE032165,1202937
CE034027,1205359
CE031894,1140811
CE031957,1140811
CE033744,1204992
CE033153,1204233
CE033060,1204103
CE032823,1203782
CE032482,1203347
CE032705,1203622
CE030895,1201238
CE033651,1204864
CS006391,SC052646
CS006101,SC052234
CE032348,1203172
CE032030,1202762
CE032390,1203234
CE033143,1204218
CE032500,1203371
CE031754,1202406
CE031019,1201413
CE034109,1205473
CE031961,1202669
CE030749,1054890
CE030441,1200729
CE031017,1201411
CE034099,1205459
CE033890,1205181
CE032254,1203056
CS006135,SC052297
CE031451,1202013
CE033786,1205040
CS006568,SC052896
CE033250,1204357
CE033241,1204346
CE032389,1203233
CE033299,1204415
CE031571,1202184
CE030775,1200444
CE031018,1201412
CE032175,1202951
CE032857,1203831
CE031766,1202425
CE033434,1204588
CE031395,1201933
CS006463,SC052749
CE033297,1204412
CE032266,1203070
CE033397,1204540
CE030997,1201383
CE031201,1201674
CE033539,1204727
CE032379,1203218
CE032729,0287281
CE032757,287281
CS005974,SC052093
CE033335,1204463
CE030467,1200763
CS006400,SC052664
CE033772,1205022
CE032767,1203708
CE031125,1201570
CE033556,1204750
CE032008,1202735
CE033450,1204606
CE030921,1201275
CE030550,1200850
CE033797,1205056
CE031352,1201878
CE030559,1200858
CE031981,1202699
CE031276,1201770
CE031990,1202713
CE030549,1200849
CE032177,1202953
CE031226,1201704
CE031964,1202675
CE032804,1203759
CS006364,SC052626
CE033579,1204780
CE033085,1204135
CE030493,1200687
CE030962,0313660
CS006082,SC052222
CS006073,SC052232
CS005995,SC052099
CS006495,SC052798
CS006537,SC052848
CS006480,SC052785
CE034059,1205408
