org_id_a,org_id_b,org_name_b,relationship,source
GB-SC-SC050579,GB-CHC-1181318,ENVIRONMENTAL FUNDERS NETWORK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050582,GB-CHC-1085760,THE BROOKE HOSPITAL FOR ANIMALS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050661,GB-CHC-1186758,METHODIST MINISTERS' HOUSING SOCIETY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050670,GB-CHC-1163758,ACTION DEAFNESS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050752,GB-CHC-1157579,OVERCOMING MULTIPLE SCLEROSIS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050753,GB-CHC-1174929,CODE YOUR FUTURE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050800,GB-CHC-1190441,ASSOCIATION OF CHILD PROTECTION PROFESSIONALS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050800,GB-CHC-279119,Association of Child Protection Professionals,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050810,GB-CHC-1074114,TRANSFORMING LIVES FOR GOOD (TLG) LTD,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050917,GB-CHC-1189681,OUR FUTURE HEALTH,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050970,GB-CHC-1142963,MIGRANT VOICE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050976,GB-CHC-1192638,SEAFUL,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050992,GB-CHC-1152399,ACTION FOR PULMONARY FIBROSIS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051100,GB-CHC-1193111,THE MARTIN MORAN FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051118,GB-CHC-1162699,THE COUNTRY FOOD TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051152,GB-CHC-328415,THE VARDY FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051154,GB-CHC-1183275,B&Q Foundation,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051227,GB-CHC-206882,THE INSTITUTION OF MECHANICAL ENGINEERS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051265,GB-CHC-1195189,BRAVO VICTOR,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051330,GB-CHC-1164238,KIDNEY CANCER SUPPORT NETWORK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051351,GB-CHC-1120354,SOUTH WEST GRID FOR LEARNING TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051568,GB-CHC-1112032,SAMLING INSTITUTE FOR YOUNG ARTISTS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051607,GB-CHC-1192599,GLUT1 DEFICIENCY UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051716,GB-CHC-1170946,THE BOUNCING BALL TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051881,GB-CHC-1157763,FIGHT BLADDER CANCER,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051881,GB-CHC-1198773,FIGHT BLADDER CANCER,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051936,GB-CHC-1181158,THE RED FOUNDATION - EMERGENCY DACHSHUND RESCUE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051937,GB-CHC-250406,THE REGNAL LEAGUE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051972,GB-CHC-1199658,FRANCISCAN MISSIONARIES OF MARY UK CIO,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052161,GB-CHC-1020826,LATIN LINK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052164,GB-CHC-1158921,THE DANIEL SPARGO-MABBS FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052265,GB-CHC-1161901,BREAKING BARRIERS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052271,GB-CHC-1152631,Amplifying Voices,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052277,GB-CHC-1179743,THE NATIONAL HOUSE PROJECT,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052318,GB-CHC-1196629,THE REANELLA TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051673,GB-CHC-1194291,POUNDLAND FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC037672,GB-CHC-286097,PMC ANIMAL WELFARE TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC038467,GB-CHC-1019719,CANCERBACKUP,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC038618,GB-CHC-1136870,THE CIVIL SERVICE BENEVOLENT FUND,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC038680,GB-CHC-1140411,THE GREATER WORLD CHRISTIAN SPIRITUALIST ASSOCIATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC040514,GB-CHC-1158206,WATER WORKS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC043005,GB-CHC-1144849,THE LAWSIDE ROMANIA MERCY PROJECT,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC044454,GB-CHC-1138233,THE PRINCE'S INITIATIVE FOR MATURE ENTERPRISE (PRIME),sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048336,GB-CHC-1058338,SWIMMING TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048961,GB-CHC-1155665,THE PARISTAMEN CIO,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC035007,GB-CHC-1137722,PATHFINDER GUIDE DOG PROGRAMME,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC041687,GB-CHC-1097596,CONTINYOU,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048470,GB-CHC-1163986,FEEDING BRITAIN,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049515,GB-CHC-235900,Homeopathy UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051021,GB-CHC-1161153,ASSOCIATION OF AIR AMBULANCES (CHARITY) LTD,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051581,GB-CHC-1175738,UTRUK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC039964,GB-CHC-296823,THE ANDREW DUCKER MEMORIAL SPEAKERS TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051893,GB-CHC-1183716,PODIUM ANALYTICS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051898,GB-CHC-1187498,MY HOME LIFE CHARITY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048330,GB-CHC-1175049,Fuel Bank Foundation,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048759,GB-CHC-1179823,COMBONI MISSIONARY SISTERS CIO,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050330,GB-CHC-513055,Cultura Trust,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051197,GB-CHC-1109348,HOLOCAUST MEMORIAL DAY TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051367,GB-CHC-1194407,JEANS FOR GENES CAMPAIGN,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051539,GB-CHC-1106008,"Alex, The Leukodystrophy Charity",sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051561,GB-CHC-1067282,COMA (CONTEMPORARY MUSIC FOR ALL),sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052246,GB-CHC-1081903,BRENT CENTRE FOR YOUNG PEOPLE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052248,GB-CHC-1171887,PUBLIC HEALTH COLLABORATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049476,GB-CHC-295192,VOCATIONAL TRAINING CHARITABLE TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050032,GB-CHC-1093815,THE ALBERT KENNEDY TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050716,GB-CHC-1186569,ASSOCIATION OF NHS CHARITIES,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050716,GB-CHC-1125687,ASSOCIATION OF NHS CHARITIES,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050834,GB-CHC-1112793,NIGHTLINE ASSOCIATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051137,GB-CHC-1187172,CURLEW ACTION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049291,GB-CHC-1182536,FRIENDS OF WATER SEARCH AND RESCUE TEAM,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048841,GB-CHC-1173064,FRAZZLED CAFE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051610,GB-CHC-1181098,THE NATASHA ALLERGY RESEARCH FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048282,GB-CHC-1176393,ARMY FAMILIES FEDERATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048282,GB-CHC-291202,ARMY FAMILIES FEDERATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049353,GB-CHC-1156384,CHILD & TEENAGE CANCER & LEUKAEMIA FOUNDATION (CTCLF),sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049792,GB-CHC-299717,Ripple Effect International,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050501,GB-CHC-1050195,THE PRET FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051622,GB-CHC-1191139,GAMFAM,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052213,GB-CHC-1184132,THE HONEYPOT CHILDREN'S CHARITY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050285,GB-CHC-1182953,HELOA,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050262,GB-CHC-1058461,Headlines Craniofacial Support,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052303,GB-CHC-1177635,THE INFLAMMATORY BREAST CANCER NETWORK UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051461,GB-CHC-286614,Calibre Audio,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048359,GB-CHC-1102114,KINGSWAY INTERNATIONAL CHRISTIAN CENTRE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049563,GB-CHC-257414,THE PSORIASIS ASSOCIATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049563,GB-CHC-1180666,THE PSORIASIS ASSOCIATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC040772,GB-CHC-1116673,GLOBAL COOL FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050561,GB-CHC-261622,FAMILY GROUPS LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052322,GB-CHC-1160182,THE ROYAL NAVY AND ROYAL MARINES CHILDREN'S FUND,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052322,GB-CHC-1075015,THE ROYAL NAVY AND ROYAL MARINES CHILDREN'S FUND,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050190,GB-CHC-1173025,IHEART PRINCIPLES LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050385,GB-CHC-1013061,RADHA SOAMI SATSANG BEAS BRITISH ISLES,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049046,GB-CHC-1101478,CARE OF POLICE SURVIVORS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049046,GB-CHC-1170760,CARE OF POLICE SURVIVORS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051495,GB-CHC-1173256,SURVIVING ECONOMIC ABUSE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048860,GB-CHC-1126493,GOOD VIBRATIONS (MUSIC) LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049495,GB-CHC-279228,THE VEGAN SOCIETY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049802,GB-CHC-1183890,LEUKAEMIA CARE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050060,GB-CHC-1188764,CHARTERED INSTITUTE OF FUNDRAISING,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050564,GB-CHC-1191203,BOSNIAN GENOCIDE EDUCATIONAL TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051776,GB-CHC-1170904,NRCPD,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051929,GB-CHC-216613,THE ROYAL SURGICAL AID SOCIETY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052179,GB-CHC-1192754,KINGDOM MINISTRIES UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050492,GB-CHC-1164034,SAMUEL'S CHARITY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC038623,GB-CHC-1170522,CLASSROOMS IN THE CLOUDS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051293,GB-CHC-1166298,HAIR AND BEAUTY CHARITY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049244,GB-CHC-802384,DEPAUL UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049416,GB-CHC-1168300,BRITISH DRAGONFLY SOCIETY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049793,GB-CHC-1184142,THE SOCIETY OF OCCUPATIONAL MEDICINE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050943,GB-CHC-1158700,HUBBUB FOUNDATION UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048506,GB-CHC-1125640,THE STUDENT CHRISTIAN MOVEMENT,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049805,GB-CHC-1134544,REACH CHARITY LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC042671,GB-CHC-295094,ACTION FOR DYSPHASIC ADULTS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051814,GB-CHC-1149485,PANDAS FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052037,GB-CHC-1054914,THE CHARITY FINANCE GROUP,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048672,GB-CHC-1169896,DSDFAMILIES,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051487,GB-CHC-292786,THE BRITISH COMPUTER SOCIETY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051842,GB-CHC-1115888,THE SOCIAL MOBILITY FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052157,GB-CHC-1099385,Lost Chord UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048774,GB-CHC-1147771,THE BRILLIANT CLUB,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052047,GB-CHC-1143623,THE OHMI TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048482,GB-CHC-1138775,THE ALCOHOL EDUCATION TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050216,GB-CHC-1186893,THE SCOPS ARTS TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050584,GB-CHC-1137666,REMAP 2010,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048389,GB-CHC-1169511,OAK TREE ANIMALS' CHARITY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050703,GB-CHC-1163554,SCIENCE OF THE SOUL BRITISH ISLES,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051651,GB-CHC-1035810,ENDOMETRIOSIS UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC038825,GB-CHC-1139975,COMMUNITY DEVELOPMENT FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC039754,GB-CHC-1075381,INTERNATIONAL COMMUNITY TRUST FOR HEALTH AND EDUCATIONAL SERVICES,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC039886,GB-CHC-1180666,THE PSORIASIS ASSOCIATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049746,GB-CHC-1183175,NATIONAL AXIAL SPONDYLOARTHRITIS SOCIETY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050478,GB-CHC-1185108,SKIGGLE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049715,GB-CHC-1184953,DOCTORS IN DISTRESS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049324,GB-CHC-1094936,LUX,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC039613,GB-CHC-313645,OUTWARD BOUND GLOBAL,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048340,GB-CHC-1133689,GRACE BAPTIST PARTNERSHIP,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048863,GB-CHC-296284,THE INSPIRE FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048458,GB-CHC-1114145,CAVERNOMA ALLIANCE UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049398,GB-CHC-1181301,OneSchool Global UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050642,GB-CHC-299745,MOTABILITY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051485,GB-CHC-1179647,ANDYS MAN CLUB LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC024766,GB-CHC-270779,ADVENTURE UNLIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC044262,GB-CHC-1145953,AHUSUK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049523,GB-CHC-1173072,ARKBOUND FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC041510,GB-CHC-1075541,ASSOCIATION FOR CHILDREN'S PALLIATIVE CARE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048985,GB-CHC-1128243,BARNABAS ASSOCIATES (C & NW),sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051016,GB-CHC-1071300,BARNABAS FELLOWSHIP OF CHURCHES TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC037690,GB-CHC-253884,BIBLE LAND MISSION (GREAT BRITAIN),sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050556,GB-CHC-1190926,British Society for Medical Mycology,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049144,GB-CHC-1178677,BUS USERS UK CHARITABLE TRUST LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC044787,GB-CHC-1166667,CANCEL CANCER,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051056,GB-CHC-1192947,CHURCH RECORDING SOCIETY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048662,GB-CHC-1178293,COMBAT CANCER,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC039885,GB-CHC-1107676,COMPUTERS 4 AFRICA,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC039288,GB-CHC-206807,FAIRBRIDGE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049970,GB-CHC-1172985,FLETCHER'S FUND,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC041165,GB-CHC-1089753,FOUNDATION FAITH CHURCH,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC038563,GB-CHC-1119786,GARDENING LEAVE LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048638,GB-CHC-1043641,HABITAT FOR HUMANITY GREAT BRITAIN,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048658,GB-CHC-1172338,ILEOSTOMY AND INTERNAL POUCH ASSOCIATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049311,GB-CHC-1099126,INTERNATIONAL JUSTICE MISSION UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049562,GB-CHC-1153852,IX(B) SQUADRON ASSOCIATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052172,GB-CHC-295157,LANDAID CHARITABLE TRUST LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC037743,GB-CHC-274144,LIFE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048851,GB-CHC-1176832,LOAN SMART,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050062,GB-CHC-1182809,NATIONAL EMERGENCIES TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC039318,GB-CHC-1006714,NO SMOKING DAY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050311,GB-CHC-1140142,NUS STUDENTS' UNION CHARITABLE SERVICES,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC041865,GB-CHC-1129315,PAINTED CHILDREN UK LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048982,GB-CHC-1179754,POLICE ROLL OF HONOUR TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC042181,GB-CHC-1190438,REALISE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050276,GB-CHC-1170297,REDSTART EDUCATE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050557,GB-CHC-1173078,Redstone Foundation,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049975,GB-CHC-1173963,RENEW WELLBEING,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049547,GB-CHC-1147498,SIR FREDERICK ASHTON RIGHTS HOLDERS TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048703,GB-CHC-1169441,SPORTING FORCE LTD,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC040191,GB-CHC-280112,TEMPLECO 661 LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC038665,GB-CHC-1109578,THE CONFECTIONERS BENEVOLENT FUND,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050816,GB-CHC-1125402,THE EXAIREO TRUST LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC040033,GB-CHC-1076589,THE HELPLINES ASSOCIATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049662,GB-CHC-1106111,THE HYDROGRAPHIC SOCIETY UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049895,GB-CHC-1181267,THE HYGIENE BANK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048666,GB-CHC-1156265,THE JON EGGING TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC039211,GB-CHC-212432,THE MISSION TO SEAFARERS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049546,GB-CHC-1183837,THE OPEN UNIVERSITY STUDENTS ASSOCIATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048601,GB-CHC-1096185,THE PUBLIC CATALOGUE FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050921,GB-CHC-1186647,THE SMITH-MAGENIS SYNDROME (SMS) FOUNDATION UK CIO,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051463,GB-CHC-1134468,THE TALENT FOUNDRY TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050858,GB-CHC-1188672,TWO ROADS EMOTIONAL HEALTH AND SAFETY CIO,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050277,GB-CHC-1158843,UNITED KINGDOM SEPSIS TRUST LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050036,GB-CHC-1076630,VOICEABILITY ADVOCACY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049897,GB-CHC-281014,WILLIAMS SYNDROME FOUNDATION LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC040637,GB-CHC-1131116,YEMENI DEVELOPMENT AND RESEARCH NETWORK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048795,GB-CHC-210063,Royal British Legion Industries Ltd,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052647,GB-CHC-1197827,Voluntary Sector Studies Network,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC050550,GB-CHC-1126683,ACACIA PARTNERSHIP TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052408,GB-CHC-1129969,AIR LEAGUE TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052479,GB-CHC-211535,ALEXANDRA ROSE CHARITY,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052466,GB-CHC-1177020,BATTLE SCARS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC037757,GB-CHC-1187754,BIBLES FOR CHILDREN,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052581,GB-CHC-1050845,CARDIAC RISK IN THE YOUNG,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC048458,GB-CHC-1197257,CAVERNOMA ALLIANCE UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052423,GB-CHC-1118315,Children's University Trust,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052377,GB-CHC-1139043,CHURCHES IN COMMUNITIES INTERNATIONAL,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052433,GB-CHC-1061582,CRANSTOUN,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC025662,GB-CHC-1014836,DANCE ADVANCE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052672,GB-CHC-1100051,FARESHARE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052952,GB-CHC-1175553,FIFTH SENSE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052669,GB-CHC-1163473,FILIA,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC053008,GB-CHC-1159611,FOCUS ON LABOUR EXPLOITATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052961,GB-CHC-1197973,IN2MEDSCHOOL,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051737,GB-CHC-518891,IN2VENTURE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051282,GB-CHC-1155949,INSPIRITED MINDS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052921,GB-CHC-1061065,JOHN SCHOFIELD TRUST,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052928,GB-CHC-1147616,LEADERSHIP THROUGH SPORT AND BUSINESS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052424,GB-CHC-1196170,LONG COVID KIDS AND FRIENDS,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC051563,GB-CHC-1180228,MESSENGER OF SAINT ANTHONY UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052711,GB-CHC-1161897,"MICROPHTHALMIA, ANOPHTHALMIA & COLOBOMA SUPPORT",sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC049202,GB-CHC-1150683,Obesity UK,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052385,GB-CHC-1196409,OPERATION FLORENCE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052556,GB-CHC-1070896,PAPYRUS PREVENTION OF YOUNG SUICIDE,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052594,GB-CHC-1165559,RACE AGAINST DEMENTIA,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052632,GB-CHC-1160256,READ FOUNDATION,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052331,GB-CHC-1112404,RIGHT TO PLAY UK LIMITED,sameas,Charity Registered in Scotland and England & Wales
GB-SC-SC052090,GB-CHC-800329,SPECIAL OLYMPICS GREAT BRITAIN,sameas,Charity Registered in Scotland and England & Wales
